Normal_test_accuracy,Normal_train_accuracy,Normal_f1_score_binary,Normal_f1_score_micro,Normal_test_auc_score,Normal_train_auc_score,Normal_precision,Normal_recall,Normal_cm,SMOTE_test_accuracy,SMOTE_train_accuracy,SMOTE_f1_score_binary,SMOTE_f1_score_micro,SMOTE_test_auc_score,SMOTE_train_auc_score,SMOTE_precision,SMOTE_recall,SMOTE_cm,GAN_test_accuracy,GAN_train_accuracy,GAN_f1_score_binary,GAN_f1_score_micro,GAN_test_auc_score,GAN_train_auc_score,GAN_precision,GAN_recall,GAN_cm,SGAN_test_accuracy,SGAN_train_accuracy,SGAN_f1_score_binary,SGAN_f1_score_micro,SGAN_test_auc_score,SGAN_train_auc_score,SGAN_precision,SGAN_recall,SGAN_cm,CTGAN_test_accuracy,CTGAN_train_accuracy,CTGAN_f1_score_binary,CTGAN_f1_score_micro,CTGAN_test_auc_score,CTGAN_train_auc_score,CTGAN_precision,CTGAN_recall,CTGAN_cm
0.8141666666666667,0.9996190476190476,0.46522781774580335,0.8141666666666668,0.7548767785435775,0.9999966631114873,0.6398416886543535,0.3654860587792012,"[[4400  273]
 [ 842  485]]",0.7965,0.9997554264750841,0.5034566897112647,0.7965,0.750075753043305,0.9999992691206951,0.5468197879858657,0.46646571213263,"[[4160  513]
 [ 708  619]]",0.8148333333333333,0.9996637114032406,0.47019551740581783,0.8148333333333333,0.7589163226803886,0.9999990373328851,0.6402597402597403,0.3715146948003014,"[[4396  277]
 [ 834  493]]",0.8118333333333333,0.9997554264750841,0.4590321034978438,0.8118333333333333,0.7588692340403779,0.9999997401733418,0.6302631578947369,0.36096458176337604,"[[4392  281]
 [ 848  479]]",0.8136666666666666,0.9997554264750841,0.4736346516007533,0.8136666666666665,0.7554600648823405,0.9999997326963157,0.6311166875784191,0.3790504898266767,"[[4379  294]
 [ 824  503]]"
0.8176666666666667,0.9993333333333333,0.47605363984674326,0.8176666666666667,0.7714729439479084,0.9999969921931947,0.6530880420499343,0.37452901281085155,"[[4409  264]
 [ 830  497]]",0.7996666666666666,0.9995414246407827,0.5168810289389068,0.7996666666666666,0.7594935616766846,0.9999977438073634,0.553832902670112,0.4845516201959307,"[[4155  518]
 [ 684  643]]",0.8188333333333333,0.9995414246407827,0.4766490129995185,0.8188333333333333,0.7714646389309201,0.9999983307539151,0.66,0.3730218538055765,"[[4418  255]
 [ 832  495]]",0.8208333333333333,0.9995414246407827,0.4824265767934521,0.8208333333333333,0.7729373683997489,0.999999145749764,0.668,0.3775433308214017,"[[4424  249]
 [ 826  501]]",0.8181666666666667,0.9995719963313972,0.48899297423887583,0.8181666666666667,0.7699355482302978,0.9999994560463485,0.6460396039603961,0.3933685003767898,"[[4387  286]
 [ 805  522]]"
0.8098333333333333,0.9995714285714286,0.45795724465558196,0.8098333333333334,0.7577020969442216,0.9999975582137314,0.6195372750642674,0.3632253202712886,"[[4377  296]
 [ 845  482]]",0.7893333333333333,0.9997248547844696,0.49841269841269836,0.7893333333333333,0.7446158091078138,0.9999978447472162,0.5264040234702431,0.47324792765636775,"[[4108  565]
 [ 699  628]]",0.8126666666666666,0.9997248547844696,0.469811320754717,0.8126666666666666,0.7561136616561881,0.9999989102234407,0.6279949558638083,0.3752825923134891,"[[4378  295]
 [ 829  498]]",0.8108333333333333,0.9997248547844696,0.4608076009501188,0.8108333333333333,0.7574116632433334,0.9999994037071656,0.6233933161953727,0.3654860587792012,"[[4380  293]
 [ 842  485]]",0.811,0.9996942830938551,0.47500000000000003,0.811,0.7560110180967126,0.9999992130429992,0.6158463385354142,0.386586284853052,"[[4353  320]
 [ 814  513]]"
0.8191666666666667,0.9995714285714286,0.4715051144666341,0.8191666666666667,0.7566376034075404,0.9999992233671706,0.6666666666666666,0.36473247927656366,"[[4431  242]
 [ 843  484]]",0.7995,0.9997554264750841,0.5075726565697912,0.7995,0.7522914993232621,0.9999998280283988,0.5555555555555556,0.46721929163526754,"[[4177  496]
 [ 707  620]]",0.8158333333333333,0.9997554264750841,0.46071254270375794,0.8158333333333333,0.7622591323337533,0.9999998803675819,0.6537396121883656,0.3556895252449133,"[[4423  250]
 [ 855  472]]",0.816,0.9997248547844696,0.4635568513119534,0.816,0.7619740202942362,0.9999998579365035,0.652530779753762,0.359457422758101,"[[4419  254]
 [ 850  477]]",0.8183333333333334,0.9997554264750841,0.4839015151515152,0.8183333333333332,0.7608077701416417,0.9999998541979904,0.6509554140127388,0.3850791258477769,"[[4399  274]
 [ 816  511]]"
0.8148333333333333,0.9995238095238095,0.4650938854116515,0.8148333333333333,0.7669787202888018,0.9999915557633888,0.644,0.36397889977392617,"[[4406  267]
 [ 844  483]]",0.801,0.9996942830938551,0.5134474327628361,0.801,0.7621754371140083,0.999990472399446,0.5590062111801242,0.4747550866616428,"[[4176  497]
 [ 697  630]]",0.8126666666666666,0.9996942830938551,0.45805207328833175,0.8126666666666666,0.7669876703556531,0.9999984802944378,0.6358768406961178,0.3579502637528259,"[[4401  272]
 [ 852  475]]",0.8143333333333334,0.9996637114032406,0.46596356663470756,0.8143333333333334,0.7680699027635709,0.9999936277044754,0.6403162055335968,0.36623963828183875,"[[4400  273]
 [ 841  486]]",0.8141666666666667,0.9996637114032406,0.4687946641257742,0.8141666666666668,0.7659166456891076,0.9999956539785584,0.6373056994818653,0.3707611152976639,"[[4393  280]
 [ 835  492]]"
0.8135,0.9994285714285714,0.4684085510688836,0.8135,0.7621381854844108,0.999983295812534,0.6336760925449871,0.3715146948003014,"[[4388  285]
 [ 834  493]]",0.7975,0.9996637114032406,0.5094872830036334,0.7975,0.7488061336501388,0.999995880158599,0.548695652173913,0.47550866616428034,"[[4154  519]
 [ 696  631]]",0.8185,0.9996637114032406,0.48068669527896996,0.8184999999999999,0.7612414855433844,0.9999961455930267,0.6545454545454545,0.37980406932931426,"[[4407  266]
 [ 823  504]]",0.817,0.9996331397126261,0.47714285714285715,0.817,0.7633855506572977,0.9999963586882716,0.648124191461837,0.3775433308214017,"[[4401  272]
 [ 826  501]]",0.8171666666666667,0.9996025680220116,0.48857808857808854,0.8171666666666667,0.759429540477766,0.9999967045007304,0.6405867970660146,0.3948756593820648,"[[4379  294]
 [ 803  524]]"
0.8103333333333333,0.9993809523809524,0.45809523809523806,0.8103333333333332,0.7609562928726342,0.9999976437749751,0.6222509702457956,0.3624717407686511,"[[4381  292]
 [ 846  481]]",0.7855,0.9996331397126261,0.48827037773359844,0.7855,0.7433652993168439,0.9999979251252471,0.5168350168350169,0.46269781461944237,"[[4099  574]
 [ 713  614]]",0.8115,0.9996025680220116,0.46826516220028214,0.8115,0.7572195996465771,0.9999990354636284,0.6225,0.3752825923134891,"[[4371  302]
 [ 829  498]]",0.81,0.9996025680220116,0.4612476370510397,0.81,0.7575546224192561,0.9999990878028114,0.6185044359949303,0.3677467972871138,"[[4372  301]
 [ 839  488]]",0.811,0.9996025680220116,0.47058823529411764,0.811,0.7570449523961263,0.9999984447785637,0.6184049079754601,0.37980406932931426,"[[4362  311]
 [ 823  504]]"
0.8185,0.9993333333333333,0.47568608570052956,0.8184999999999999,0.7706884020518391,0.9999897787221691,0.6586666666666666,0.37226827430293896,"[[4417  256]
 [ 833  494]]",0.7976666666666666,0.9996331397126261,0.5069049553208773,0.7976666666666666,0.7576895991031226,0.9999966054301341,0.5497797356828193,0.4702336096458176,"[[4162  511]
 [ 703  624]]",0.818,0.9996331397126261,0.4824644549763033,0.818,0.7679401671098428,0.99999788587086,0.6500638569604087,0.3835719668425019,"[[4399  274]
 [ 818  509]]",0.8175,0.9996025680220116,0.4798099762470309,0.8175,0.7766177810252455,0.9999975643587361,0.6491002570694088,0.38055764883195176,"[[4400  273]
 [ 822  505]]",0.82,0.9996331397126261,0.4866920152091254,0.82,0.7688077591757939,0.9999965960838515,0.6589446589446589,0.3858327053504145,"[[4408  265]
 [ 815  512]]"
0.8118333333333333,0.9995238095238095,0.4543257612373127,0.8118333333333333,0.7653833507147394,0.9999922929064134,0.633423180592992,0.3541823662396383,"[[4401  272]
 [ 857  470]]",0.7963333333333333,0.9997248547844696,0.505263157894737,0.7963333333333334,0.7556958306073256,0.999999145749764,0.5459317585301837,0.4702336096458176,"[[4154  519]
 [ 703  624]]",0.8135,0.9996942830938551,0.46176046176046176,0.8135,0.7658481897723798,0.9999994597848616,0.6382978723404256,0.3617181612660136,"[[4401  272]
 [ 847  480]]",0.8125,0.9996942830938551,0.4573082489146165,0.8125,0.7638054781182153,0.9999984167397157,0.6353887399463807,0.3571966842501884,"[[4401  272]
 [ 853  474]]",0.8106666666666666,0.9996942830938551,0.45904761904761904,0.8106666666666666,0.7610528890896426,0.9999989999477543,0.6235446313065977,0.3632253202712886,"[[4382  291]
 [ 845  482]]"
0.8145,0.9995238095238095,0.46049442559379544,0.8145,0.7601208726686083,0.9999885808647543,0.6453804347826086,0.3579502637528259,"[[4412  261]
 [ 852  475]]",0.7935,0.9997248547844696,0.4977705715443859,0.7935,0.7460145997360778,0.9999929043021968,0.5385964912280702,0.46269781461944237,"[[4147  526]
 [ 713  614]]",0.8148333333333333,0.9997248547844696,0.46714628297362115,0.8148333333333333,0.7567813688957923,0.9999973587405173,0.6424802110817942,0.36699321778447624,"[[4402  271]
 [ 840  487]]",0.8156666666666667,0.9997248547844696,0.46826923076923077,0.8156666666666667,0.7628579805004653,0.999995799780568,0.646746347941567,0.36699321778447624,"[[4407  266]
 [ 840  487]]",0.8136666666666666,0.9996942830938551,0.4686311787072243,0.8136666666666665,0.759543149884915,0.9999950745090328,0.6344916344916345,0.3715146948003014,"[[4389  284]
 [ 834  493]]"
