Normal_test_accuracy,Normal_train_accuracy,Normal_f1_score_binary,Normal_f1_score_micro,Normal_test_auc_score,Normal_train_auc_score,Normal_precision,Normal_recall,Normal_cm,SMOTE_test_accuracy,SMOTE_train_accuracy,SMOTE_f1_score_binary,SMOTE_f1_score_micro,SMOTE_test_auc_score,SMOTE_train_auc_score,SMOTE_precision,SMOTE_recall,SMOTE_cm,GAN_test_accuracy,GAN_train_accuracy,GAN_f1_score_binary,GAN_f1_score_micro,GAN_test_auc_score,GAN_train_auc_score,GAN_precision,GAN_recall,GAN_cm,SGAN_test_accuracy,SGAN_train_accuracy,SGAN_f1_score_binary,SGAN_f1_score_micro,SGAN_test_auc_score,SGAN_train_auc_score,SGAN_precision,SGAN_recall,SGAN_cm,CTGAN_test_accuracy,CTGAN_train_accuracy,CTGAN_f1_score_binary,CTGAN_f1_score_micro,CTGAN_test_auc_score,CTGAN_train_auc_score,CTGAN_precision,CTGAN_recall,CTGAN_cm
0.9514563106796117,0.9498607242339833,0.7826086956521738,0.9514563106796117,0.9838709677419355,0.9330065359477123,0.6923076923076923,0.9,"[[89  4]
 [ 1  9]]",0.912621359223301,0.913312693498452,0.6896551724137931,0.912621359223301,0.9838709677419355,0.950071408716656,0.5263157894736842,1.0,"[[84  9]
 [ 0 10]]",0.912621359223301,0.958204334365325,0.30769230769230765,0.912621359223301,0.9494623655913978,0.988900497464751,0.6666666666666666,0.2,"[[92  1]
 [ 8  2]]",0.8932038834951457,0.9473684210526315,0.0,0.8932038834951457,0.9182795698924731,0.9828043976267385,0.0,0.0,"[[92  1]
 [10  0]]",0.912621359223301,0.9504643962848297,0.4,0.912621359223301,0.9591397849462366,0.9900890452319107,0.6,0.3,"[[91  2]
 [ 7  3]]"
0.1650485436893204,0.15041782729805014,0.18867924528301885,0.1650485436893204,0.9720430107526882,0.9404024767801857,0.10416666666666667,1.0,"[[ 7 86]
 [ 0 10]]",0.27184466019417475,0.5681114551083591,0.21052631578947367,0.27184466019417475,0.9860215053763441,0.9584870937131574,0.11764705882352941,1.0,"[[18 75]
 [ 0 10]]",0.912621359223301,0.9489164086687306,0.64,0.912621359223301,0.9161290322580645,0.9883349787690863,0.5333333333333333,0.8,"[[86  7]
 [ 2  8]]",0.912621359223301,0.9504643962848297,0.64,0.912621359223301,0.921505376344086,0.9823922399332881,0.5333333333333333,0.8,"[[86  7]
 [ 2  8]]",0.6310679611650486,0.8157894736842105,0.3448275862068966,0.6310679611650486,0.956989247311828,0.9770629451063464,0.20833333333333334,1.0,"[[55 38]
 [ 0 10]]"
0.2524271844660194,0.20055710306406685,0.20618556701030927,0.2524271844660194,0.986021505376344,0.9333935328517372,0.11494252873563218,1.0,"[[16 77]
 [ 0 10]]",0.27184466019417475,0.5712074303405573,0.21052631578947367,0.27184466019417475,0.9956989247311828,0.9440328192544739,0.11764705882352941,1.0,"[[18 75]
 [ 0 10]]",0.9320388349514563,0.9535603715170279,0.7407407407407407,0.9320388349514563,0.9956989247311827,0.9862837753644721,0.5882352941176471,1.0,"[[86  7]
 [ 0 10]]",0.8640776699029126,0.8947368421052632,0.5882352941176471,0.8640776699029126,0.9731182795698925,0.9592059734110363,0.4166666666666667,1.0,"[[79 14]
 [ 0 10]]",0.49514563106796117,0.7027863777089783,0.27777777777777773,0.49514563106796117,0.975268817204301,0.9696536916868753,0.16129032258064516,1.0,"[[41 52]
 [ 0 10]]"
0.13592233009708737,0.14206128133704735,0.1834862385321101,0.13592233009708737,0.9096774193548387,0.9455624355005159,0.10101010101010101,1.0,"[[ 4 89]
 [ 0 10]]",0.1650485436893204,0.5325077399380805,0.17307692307692307,0.1650485436893204,0.9053763440860215,0.9455280890260618,0.09574468085106383,0.9,"[[ 8 85]
 [ 1  9]]",0.8155339805825242,0.8823529411764706,0.5128205128205129,0.8155339805825242,0.9580645161290323,0.9854690450402094,0.3448275862068966,1.0,"[[74 19]
 [ 0 10]]",0.8640776699029126,0.9009287925696594,0.5,0.8640776699029126,0.8258064516129032,0.9846159744653932,0.3888888888888889,0.7,"[[82 11]
 [ 3  7]]",0.3106796116504854,0.5990712074303406,0.21978021978021975,0.3106796116504854,0.9946236559139785,0.9860537338611508,0.12345679012345678,1.0,"[[22 71]
 [ 0 10]]"
0.39805825242718446,0.3816155988857939,0.18421052631578946,0.3980582524271844,0.7688172043010754,0.972953216374269,0.10606060606060606,0.7,"[[34 59]
 [ 3  7]]",0.4563106796116505,0.6764705882352942,0.2,0.4563106796116505,0.7645161290322581,0.9828235677520152,0.11666666666666667,0.7,"[[40 53]
 [ 3  7]]",0.8932038834951457,0.9489164086687306,0.5217391304347826,0.8932038834951457,0.7075268817204302,0.9895906219747147,0.46153846153846156,0.6,"[[86  7]
 [ 4  6]]",0.9029126213592233,0.9473684210526315,0.5454545454545454,0.9029126213592235,0.8623655913978494,0.979497551016496,0.5,0.6,"[[87  6]
 [ 4  6]]",0.3883495145631068,0.6145510835913313,0.18181818181818182,0.3883495145631068,0.7419354838709676,0.9156035234690258,0.1044776119402985,0.7,"[[33 60]
 [ 3  7]]"
0.9514563106796117,0.9526462395543176,0.761904761904762,0.9514563106796117,0.9247311827956989,0.943326453388373,0.7272727272727273,0.8,"[[90  3]
 [ 2  8]]",0.883495145631068,0.8808049535603715,0.6,0.883495145631068,0.9344086021505377,0.9482406617527246,0.45,0.9,"[[82 11]
 [ 1  9]]",0.912621359223301,0.958204334365325,0.4,0.912621359223301,0.9053763440860215,0.9807531942221244,0.6,0.3,"[[91  2]
 [ 7  3]]",0.9514563106796117,0.9659442724458205,0.7058823529411764,0.9514563106796117,0.9376344086021505,0.9821717834926051,0.8571428571428571,0.6,"[[92  1]
 [ 4  6]]",0.8932038834951457,0.9628482972136223,0.15384615384615383,0.8932038834951457,0.896774193548387,0.9904628626748077,0.3333333333333333,0.1,"[[91  2]
 [ 9  1]]"
0.21359223300970873,0.2116991643454039,0.198019801980198,0.21359223300970873,0.975268817204301,0.9362315101479188,0.10989010989010989,1.0,"[[12 81]
 [ 0 10]]",0.23300970873786409,0.5789473684210527,0.20202020202020202,0.23300970873786409,0.9494623655913978,0.9455472591513385,0.11235955056179775,1.0,"[[14 79]
 [ 0 10]]",0.7961165048543689,0.9226006191950464,0.4615384615384615,0.7961165048543688,0.943010752688172,0.9605670523056868,0.3103448275862069,0.9,"[[73 20]
 [ 1  9]]",0.8155339805825242,0.9365325077399381,0.5128205128205129,0.8155339805825242,0.9731182795698925,0.987156016064565,0.3448275862068966,1.0,"[[74 19]
 [ 0 10]]",0.3300970873786408,0.6625386996904025,0.2068965517241379,0.3300970873786408,0.8741935483870967,0.949247093329755,0.11688311688311688,0.9,"[[25 68]
 [ 1  9]]"
0.14563106796116504,0.12534818941504178,0.169811320754717,0.14563106796116504,0.8403225806451613,0.9588923288613691,0.09375,0.9,"[[ 6 87]
 [ 1  9]]",0.1553398058252427,0.521671826625387,0.17142857142857143,0.1553398058252427,0.8252688172043011,0.9625990855850243,0.09473684210526316,0.9,"[[ 7 86]
 [ 1  9]]",0.9223300970873787,0.9690402476780186,0.5555555555555556,0.9223300970873787,0.7779569892473119,0.9941243566026704,0.625,0.5,"[[90  3]
 [ 5  5]]",0.7378640776699029,0.8947368421052632,0.2702702702702703,0.7378640776699028,0.6521505376344086,0.9816446050474941,0.18518518518518517,0.5,"[[71 22]
 [ 5  5]]",0.2621359223300971,0.5990712074303406,0.19148936170212766,0.2621359223300971,0.8736559139784946,0.9838204142664073,0.10714285714285714,0.9,"[[18 75]
 [ 1  9]]"
0.2524271844660194,0.3008356545961003,0.18947368421052632,0.2524271844660194,0.8290322580645161,0.949045407636739,0.10588235294117647,0.9,"[[17 76]
 [ 1  9]]",0.30097087378640774,0.631578947368421,0.2,0.30097087378640774,0.8182795698924732,0.9594935252901878,0.1125,0.9,"[[22 71]
 [ 1  9]]",0.9029126213592233,0.9643962848297214,0.4444444444444445,0.9029126213592235,0.786021505376344,0.9888046468383672,0.5,0.4,"[[89  4]
 [ 6  4]]",0.8252427184466019,0.9148606811145511,0.4,0.8252427184466019,0.8129032258064517,0.9685226542955458,0.3,0.6,"[[79 14]
 [ 4  6]]",0.6893203883495146,0.8204334365325078,0.36000000000000004,0.6893203883495146,0.8946236559139784,0.9791045634483222,0.225,0.9,"[[62 31]
 [ 1  9]]"
0.1941747572815534,0.20334261838440112,0.19417475728155342,0.1941747572815534,0.9795698924731183,0.934984520123839,0.10752688172043011,1.0,"[[10 83]
 [ 0 10]]",0.22330097087378642,0.5789473684210527,0.19999999999999998,0.22330097087378642,0.9698924731182795,0.9438315329390677,0.1111111111111111,1.0,"[[13 80]
 [ 0 10]]",0.9805825242718447,0.9597523219814241,0.9,0.9805825242718447,0.9913978494623656,0.9878078003239752,0.9,0.9,"[[92  1]
 [ 1  9]]",0.941747572815534,0.9674922600619195,0.6666666666666665,0.941747572815534,0.9548387096774194,0.9855888583231891,0.75,0.6,"[[91  2]
 [ 4  6]]",0.6407766990291263,0.8173374613003096,0.3508771929824561,0.6407766990291263,0.9806451612903225,0.985411534664379,0.2127659574468085,1.0,"[[56 37]
 [ 0 10]]"
