Normal_test_accuracy,Normal_train_accuracy,Normal_f1_score_binary,Normal_f1_score_micro,Normal_test_auc_score,Normal_train_auc_score,Normal_precision,Normal_recall,Normal_cm,SMOTE_test_accuracy,SMOTE_train_accuracy,SMOTE_f1_score_binary,SMOTE_f1_score_micro,SMOTE_test_auc_score,SMOTE_train_auc_score,SMOTE_precision,SMOTE_recall,SMOTE_cm,GAN_test_accuracy,GAN_train_accuracy,GAN_f1_score_binary,GAN_f1_score_micro,GAN_test_auc_score,GAN_train_auc_score,GAN_precision,GAN_recall,GAN_cm,SGAN_test_accuracy,SGAN_train_accuracy,SGAN_f1_score_binary,SGAN_f1_score_micro,SGAN_test_auc_score,SGAN_train_auc_score,SGAN_precision,SGAN_recall,SGAN_cm,CTGAN_test_accuracy,CTGAN_train_accuracy,CTGAN_f1_score_binary,CTGAN_f1_score_micro,CTGAN_test_auc_score,CTGAN_train_auc_score,CTGAN_precision,CTGAN_recall,CTGAN_cm
0.9722222222222222,0.9919354838709677,0.9600000000000001,0.9722222222222222,1.0,0.9997061416397297,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]",0.9722222222222222,0.9879518072289156,0.9600000000000001,0.9722222222222222,1.0,1.0,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]",0.9722222222222222,0.9939759036144579,0.9600000000000001,0.9722222222222222,1.0,0.9998548410509508,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]",0.9722222222222222,0.9939759036144579,0.9600000000000001,0.9722222222222222,1.0,0.9999274205254755,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]",0.9722222222222222,0.9939759036144579,0.9600000000000001,0.9722222222222222,1.0,0.9997822615764262,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]"
0.9722222222222222,0.9919354838709677,0.9600000000000001,0.9722222222222222,1.0,0.9998530708198649,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]",0.9722222222222222,0.9759036144578314,0.9600000000000001,0.9722222222222222,1.0,1.0,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]",0.9722222222222222,0.9939759036144579,0.9600000000000001,0.9722222222222222,1.0,0.9999274205254755,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]",0.9722222222222222,0.9939759036144579,0.9600000000000001,0.9722222222222222,1.0,1.0,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]",0.9722222222222222,0.9939759036144579,0.9600000000000001,0.9722222222222222,1.0,0.9999274205254755,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]"
1.0,0.9758064516129032,1.0,1.0,1.0,0.9997061416397297,1.0,1.0,"[[24  0]
 [ 0 12]]",1.0,0.9819277108433735,1.0,1.0,1.0,1.0,1.0,1.0,"[[24  0]
 [ 0 12]]",1.0,0.9759036144578314,1.0,1.0,1.0,0.9998548410509508,1.0,1.0,"[[24  0]
 [ 0 12]]",1.0,0.9819277108433735,1.0,1.0,1.0,0.9998548410509509,1.0,1.0,"[[24  0]
 [ 0 12]]",1.0,0.9819277108433735,1.0,1.0,1.0,0.9998548410509509,1.0,1.0,"[[24  0]
 [ 0 12]]"
0.9722222222222222,1.0,0.9600000000000001,0.9722222222222222,1.0,1.0,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]",0.9722222222222222,1.0,0.9600000000000001,0.9722222222222222,1.0,1.0,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]",0.9722222222222222,1.0,0.9600000000000001,0.9722222222222222,1.0,1.0,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]",0.9722222222222222,1.0,0.9600000000000001,0.9722222222222222,1.0,1.0,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]",0.9722222222222222,1.0,0.9600000000000001,0.9722222222222222,1.0,1.0,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]"
1.0,0.9919354838709677,1.0,1.0,1.0,0.9997061416397297,1.0,1.0,"[[24  0]
 [ 0 12]]",0.9722222222222222,0.9879518072289156,0.9600000000000001,0.9722222222222222,0.9791666666666666,1.0,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]",1.0,0.9939759036144579,1.0,1.0,1.0,0.9998548410509508,1.0,1.0,"[[24  0]
 [ 0 12]]",1.0,0.9939759036144579,1.0,1.0,1.0,0.9999274205254753,1.0,1.0,"[[24  0]
 [ 0 12]]",0.9722222222222222,0.9879518072289156,0.9600000000000001,0.9722222222222222,1.0,0.9997822615764261,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]"
1.0,0.9838709677419355,1.0,1.0,1.0,0.9997061416397297,1.0,1.0,"[[24  0]
 [ 0 12]]",1.0,0.9698795180722891,1.0,1.0,1.0,1.0,1.0,1.0,"[[24  0]
 [ 0 12]]",1.0,0.9879518072289156,1.0,1.0,1.0,1.0,1.0,1.0,"[[24  0]
 [ 0 12]]",1.0,0.9879518072289156,1.0,1.0,1.0,0.9999274205254753,1.0,1.0,"[[24  0]
 [ 0 12]]",1.0,0.9819277108433735,1.0,1.0,1.0,0.9980403541878357,1.0,1.0,"[[24  0]
 [ 0 12]]"
0.9444444444444444,0.9919354838709677,0.923076923076923,0.9444444444444444,1.0,0.9998530708198649,0.8571428571428571,1.0,"[[22  2]
 [ 0 12]]",0.9444444444444444,0.9939759036144579,0.923076923076923,0.9444444444444444,1.0,1.0,0.8571428571428571,1.0,"[[22  2]
 [ 0 12]]",0.9166666666666666,0.9939759036144579,0.888888888888889,0.9166666666666666,1.0,0.9999274205254753,0.8,1.0,"[[21  3]
 [ 0 12]]",0.9444444444444444,0.9939759036144579,0.923076923076923,0.9444444444444444,0.9774305555555555,1.0,0.8571428571428571,1.0,"[[22  2]
 [ 0 12]]",0.9166666666666666,0.9939759036144579,0.888888888888889,0.9166666666666666,0.9982638888888888,0.9994193642038032,0.8,1.0,"[[21  3]
 [ 0 12]]"
0.9722222222222222,0.9919354838709677,0.9600000000000001,0.9722222222222222,0.9930555555555555,0.9998530708198649,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]",0.9722222222222222,0.9879518072289156,0.9600000000000001,0.9722222222222222,1.0,1.0,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]",0.9444444444444444,0.9939759036144579,0.923076923076923,0.9444444444444444,0.9965277777777777,0.9999274205254755,0.8571428571428571,1.0,"[[22  2]
 [ 0 12]]",0.9722222222222222,0.9939759036144579,0.9600000000000001,0.9722222222222222,0.9930555555555555,1.0,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]",0.9722222222222222,0.9939759036144579,0.9600000000000001,0.9722222222222222,0.9947916666666666,0.9997096821019016,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]"
1.0,0.9919354838709677,1.0,1.0,1.0,1.0,1.0,1.0,"[[24  0]
 [ 0 12]]",1.0,0.9939759036144579,1.0,1.0,1.0,1.0,1.0,1.0,"[[24  0]
 [ 0 12]]",1.0,0.9879518072289156,1.0,1.0,1.0,1.0,1.0,1.0,"[[24  0]
 [ 0 12]]",1.0,0.9939759036144579,1.0,1.0,1.0,1.0,1.0,1.0,"[[24  0]
 [ 0 12]]",1.0,0.9939759036144579,1.0,1.0,1.0,1.0,1.0,1.0,"[[24  0]
 [ 0 12]]"
0.9722222222222222,0.9919354838709677,0.9600000000000001,0.9722222222222222,0.9791666666666667,1.0,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]",0.9722222222222222,0.9819277108433735,0.9600000000000001,0.9722222222222222,0.9791666666666667,1.0,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]",0.9722222222222222,0.9819277108433735,0.9600000000000001,0.9722222222222222,0.9791666666666666,1.0,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]",0.9722222222222222,0.9879518072289156,0.9600000000000001,0.9722222222222222,0.9791666666666667,1.0,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]",0.9722222222222222,0.9879518072289156,0.9600000000000001,0.9722222222222222,0.9791666666666667,0.9997822615764261,0.9230769230769231,1.0,"[[23  1]
 [ 0 12]]"
