Normal_test_accuracy,Normal_train_accuracy,Normal_f1_score_binary,Normal_f1_score_micro,Normal_test_auc_score,Normal_train_auc_score,Normal_precision,Normal_recall,Normal_cm,SMOTE_test_accuracy,SMOTE_train_accuracy,SMOTE_f1_score_binary,SMOTE_f1_score_micro,SMOTE_test_auc_score,SMOTE_train_auc_score,SMOTE_precision,SMOTE_recall,SMOTE_cm,GAN_test_accuracy,GAN_train_accuracy,GAN_f1_score_binary,GAN_f1_score_micro,GAN_test_auc_score,GAN_train_auc_score,GAN_precision,GAN_recall,GAN_cm,SGAN_test_accuracy,SGAN_train_accuracy,SGAN_f1_score_binary,SGAN_f1_score_micro,SGAN_test_auc_score,SGAN_train_auc_score,SGAN_precision,SGAN_recall,SGAN_cm,CTGAN_test_accuracy,CTGAN_train_accuracy,CTGAN_f1_score_binary,CTGAN_f1_score_micro,CTGAN_test_auc_score,CTGAN_train_auc_score,CTGAN_precision,CTGAN_recall,CTGAN_cm
0.9103773832321167,0.9271255135536194,0.17391304347826086,0.910377358490566,0.95050448179245,0.9611560702323914,0.5,0.10526315789473684,"[[191   2]
 [ 17   2]]",0.9056603908538818,0.8903703689575195,0.6,0.9056603773584906,0.9116443395614624,0.9453969597816467,0.4838709677419355,0.7894736842105263,"[[177  16]
 [  4  15]]",0.9150943160057068,0.8948147892951965,0.5500000000000002,0.9150943396226415,0.9079629182815552,0.9522249698638916,0.5238095238095238,0.5789473684210527,"[[183  10]
 [  8  11]]",0.9056603908538818,0.5585185289382935,0.0,0.9056603773584906,0.823152482509613,0.8815912008285522,0.0,0.0,"[[192   1]
 [ 19   0]]",0.9103773832321167,0.5199999809265137,0.0,0.910377358490566,0.9326425194740295,0.9658831357955933,,0.0,"[[193   0]
 [ 19   0]]"
0.9103773832321167,0.9109311699867249,0.0,0.910377358490566,0.6953912377357483,0.7111560106277466,,0.0,"[[193   0]
 [ 19   0]]",0.9669811129570007,0.9377777576446533,0.8292682926829269,0.9669811320754716,0.957867443561554,0.9671330451965332,0.7727272727272727,0.8947368421052632,"[[188   5]
 [  2  17]]",0.9103773832321167,0.5,0.0,0.910377358490566,0.8935097455978394,0.8645574450492859,,0.0,"[[193   0]
 [ 19   0]]",0.8820754885673523,0.6414814591407776,0.13793103448275862,0.8820754716981133,0.8572402596473694,0.8509224057197571,0.2,0.10526315789473684,"[[185   8]
 [ 17   2]]",0.9245283007621765,0.8740741014480591,0.5789473684210527,0.9245283018867925,0.8172892928123474,0.9557639956474304,0.5789473684210527,0.5789473684210527,"[[185   8]
 [  8  11]]"
0.9103773832321167,0.9109311699867249,0.0,0.910377358490566,0.8940550684928894,0.8720314502716064,,0.0,"[[193   0]
 [ 19   0]]",0.8537735939025879,0.8185185194015503,0.45614035087719296,0.8537735849056604,0.8940550684928894,0.9093904495239258,0.34210526315789475,0.6842105263157895,"[[168  25]
 [  6  13]]",0.9056603908538818,0.872592568397522,0.6296296296296297,0.9056603773584906,0.9582765698432922,0.9303308129310608,0.4857142857142857,0.8947368421052632,"[[175  18]
 [  2  17]]",0.9669811129570007,0.9340741038322449,0.8108108108108109,0.9669811320754716,0.9380965828895569,0.952869176864624,0.8333333333333334,0.7894736842105263,"[[190   3]
 [  4  15]]",0.8301886916160583,0.8666666746139526,0.39999999999999997,0.8301886792452831,0.8827378749847412,0.9469553232192993,0.2926829268292683,0.631578947368421,"[[164  29]
 [  7  12]]"
0.9103773832321167,0.9109311699867249,0.0,0.910377358490566,0.8313335180282593,0.6987205743789673,,0.0,"[[193   0]
 [ 19   0]]",0.9245283007621765,0.9096296429634094,0.6666666666666666,0.9245283018867925,0.9131442904472351,0.9518946409225464,0.5517241379310345,0.8421052631578947,"[[180  13]
 [  3  16]]",0.9103773832321167,0.5,0.0,0.910377358490566,0.8358331322669983,0.8751769661903381,,0.0,"[[193   0]
 [ 19   0]]",0.9528301954269409,0.9244444370269775,0.7727272727272727,0.9528301886792453,0.9327788352966309,0.9753842353820801,0.68,0.8947368421052632,"[[185   8]
 [  2  17]]",0.8820754885673523,0.5718518495559692,0.4444444444444444,0.8820754716981133,0.8352876901626587,0.7796685695648193,0.38461538461538464,0.5263157894736842,"[[177  16]
 [  9  10]]"
0.9103773832321167,0.9122806787490845,0.0,0.910377358490566,0.8888736367225647,0.7812345623970032,,0.0,"[[193   0]
 [ 19   0]]",0.8820754885673523,0.8970370292663574,0.5901639344262295,0.8820754716981133,0.9701390862464905,0.9581069350242615,0.42857142857142855,0.9473684210526315,"[[169  24]
 [  1  18]]",0.9669811129570007,0.9237037301063538,0.7999999999999999,0.9669811320754716,0.9415053129196167,0.977092981338501,0.875,0.7368421052631579,"[[191   2]
 [  5  14]]",0.849056601524353,0.734074056148529,0.44827586206896547,0.8490566037735849,0.8778293132781982,0.8581706285476685,0.3333333333333333,0.6842105263157895,"[[167  26]
 [  6  13]]",0.8915094137191772,0.6740740537643433,0.37837837837837834,0.8915094339622641,0.8440141677856445,0.9235566258430481,0.3888888888888889,0.3684210526315789,"[[182  11]
 [ 12   7]]"
0.9103773832321167,0.9109311699867249,0.0,0.910377358490566,0.8599672317504883,0.830280601978302,,0.0,"[[193   0]
 [ 19   0]]",0.900943398475647,0.8933333158493042,0.6440677966101694,0.9009433962264151,0.9811835885047913,0.9233931303024292,0.475,1.0,"[[172  21]
 [  0  19]]",0.9245283007621765,0.7666666507720947,0.6190476190476191,0.9245283018867925,0.9730024337768555,0.8945360779762268,0.5652173913043478,0.6842105263157895,"[[183  10]
 [  6  13]]",0.8915094137191772,0.6200000047683716,0.37837837837837834,0.8915094339622641,0.7759749293327332,0.7301420569419861,0.3888888888888889,0.3684210526315789,"[[182  11]
 [ 12   7]]",0.9292452931404114,0.7770370244979858,0.34782608695652173,0.9292452830188679,0.9641396999359131,0.9394173622131348,1.0,0.21052631578947367,"[[193   0]
 [ 15   4]]"
0.9103773832321167,0.9109311699867249,0.0,0.910377358490566,0.9480500817298889,0.9356566071510315,,0.0,"[[193   0]
 [ 19   0]]",0.9103773832321167,0.5081481337547302,0.0,0.910377358490566,0.842241644859314,0.8858732581138611,,0.0,"[[193   0]
 [ 19   0]]",0.9103773832321167,0.5,0.0,0.910377358490566,0.8682846426963806,0.9149541854858398,,0.0,"[[193   0]
 [ 19   0]]",0.8915094137191772,0.6422222256660461,0.08,0.8915094339622641,0.9158713221549988,0.9319276213645935,0.16666666666666666,0.05263157894736842,"[[188   5]
 [ 18   1]]",0.9198113083839417,0.8088889122009277,0.37037037037037035,0.9198113207547169,0.9226888418197632,0.9389695525169373,0.625,0.2631578947368421,"[[190   3]
 [ 14   5]]"
0.9150943160057068,0.9136302471160889,0.1,0.9150943396226415,0.5891736745834351,0.7269808650016785,1.0,0.05263157894736842,"[[193   0]
 [ 18   1]]",0.900943398475647,0.699999988079071,0.39999999999999997,0.9009433962264151,0.8881919980049133,0.9113525748252869,0.4375,0.3684210526315789,"[[184   9]
 [ 12   7]]",0.9339622855186462,0.7992592453956604,0.6818181818181819,0.9339622641509434,0.9405509233474731,0.9510440826416016,0.6,0.7894736842105263,"[[183  10]
 [  4  15]]",0.9103773832321167,0.5,0.0,0.910377358490566,0.28974640369415283,0.4384252727031708,,0.0,"[[193   0]
 [ 19   0]]",0.9056603908538818,0.6474074125289917,0.2857142857142857,0.9056603773584906,0.9082355499267578,0.9192208051681519,0.4444444444444444,0.21052631578947367,"[[188   5]
 [ 15   4]]"
0.900943398475647,0.9190283417701721,0.0,0.9009433962264151,0.9010089039802551,0.8927271962165833,0.0,0.0,"[[191   2]
 [ 19   0]]",0.8820754885673523,0.7859259247779846,0.5283018867924528,0.8820754716981133,0.9063267707824707,0.9089755415916443,0.4117647058823529,0.7368421052631579,"[[173  20]
 [  5  14]]",0.9056603908538818,0.6162962913513184,0.09090909090909091,0.9056603773584906,0.8482410311698914,0.8774146437644958,0.3333333333333333,0.05263157894736842,"[[191   2]
 [ 18   1]]",0.9575471878051758,0.8703703880310059,0.7804878048780488,0.9575471698113207,0.9571857452392578,0.9473020434379578,0.7272727272727273,0.8421052631578947,"[[187   6]
 [  3  16]]",0.9103773832321167,0.5162962675094604,0.0,0.910377358490566,0.8639214038848877,0.9338458776473999,,0.0,"[[193   0]
 [ 19   0]]"
0.9150943160057068,0.928475022315979,0.1,0.9150943396226415,0.8970548510551453,0.9023681282997131,1.0,0.05263157894736842,"[[193   0]
 [ 18   1]]",0.9811320900917053,0.9481481313705444,0.8947368421052632,0.9811320754716981,0.909735381603241,0.9708005785942078,0.8947368421052632,0.8947368421052632,"[[191   2]
 [  2  17]]",0.9056603908538818,0.8659259080886841,0.4444444444444444,0.9056603773584906,0.8847832083702087,0.9656032919883728,0.47058823529411764,0.42105263157894735,"[[184   9]
 [ 11   8]]",0.9103773832321167,0.5,0.0,0.910377358490566,0.9266430735588074,0.9466349482536316,,0.0,"[[193   0]
 [ 19   0]]",0.8537735939025879,0.8762962818145752,0.3673469387755102,0.8537735849056604,0.9089173674583435,0.9610095620155334,0.3,0.47368421052631576,"[[172  21]
 [ 10   9]]"
